Machine ID,Timestamp,Temperature,Vibration,Pressure,Humidity,Voltage,Current,RPM,Operating Hours,Maintenance History,Error Code,Failure,Hour,DayOfWeek,ElapsedDays
M023,2024-01-07 08:00:00,60.517321591026445,0.322318934398021,98.25785849626612,47.20330997268414,226.42110167064232,50.14808228714612,1666.324880124946,605.3362601687807,Major,E00,1,8,6,6
M008,2024-01-07 09:00:00,78.22973957390292,0.4147709694778703,123.38914686083727,42.70211362974949,196.4206954720986,,1522.3517460906442,1827.0959656094008,Critical,E00,1,9,6,6
M011,2024-01-07 10:00:00,68.73730317388366,0.367793347359036,113.74242805437758,55.86978462340041,219.4177339533946,44.45919932332804,1533.1050375566795,991.3934239544502,None,E00,1,10,6,6
M017,2024-01-07 11:00:00,80.46790191526027,,88.48441970639495,53.17237852277114,219.17606025066834,23.955119723235494,1495.5840569669024,1439.635544088689,None,E02,0,11,6,6
M004,2024-01-07 12:00:00,71.4729859283778,0.4096041688839709,104.44590641279524,50.04656485437642,218.8862782920949,52.215048582097936,1468.9916551620959,1471.3846000586109,Major,E00,1,12,6,6
M014,2024-01-07 13:00:00,73.22824011612317,0.34950301666636,106.3914486964739,57.190802433364965,212.98458441193242,45.98757951765617,1311.3564046634679,692.186273057195,Major,E00,0,13,6,6
M013,2024-01-07 14:00:00,79.07372747154989,0.31204703121134625,97.29682330636328,47.43717983506297,227.2489827083704,43.994641321724295,1640.6380907833022,1534.053265703946,Major,E01,0,14,6,6
M020,2024-01-07 15:00:00,66.61504217487203,0.4022673412736252,101.42646082526839,25.264007604131713,215.9644414098245,43.92558717308277,1453.9487714612355,979.70082830756,Critical,E01,0,15,6,6
M025,2024-01-07 16:00:00,66.04291915299636,0.3382955214116098,102.20785765931998,40.46254952241217,221.6021952005759,53.20201540557477,1447.0742009533576,1077.570551859606,None,E00,0,16,6,6
M017,2024-01-07 17:00:00,70.82100947761136,0.2684037062066001,89.22710901710512,23.34717092664161,,46.736752701388426,1435.0058466880805,931.911095789548,Minor,E00,0,17,6,6
M011,2024-01-07 18:00:00,76.96303679772733,0.4793466798014723,91.74936516731081,52.88837791450361,224.00291366283037,57.44356505936327,1339.1534602882339,1845.5174292460945,Minor,E00,0,18,6,6
M011,2024-01-07 19:00:00,64.01473648431906,0.3487898789976308,101.37837374752792,55.75439807151561,231.4476863912311,57.619613336863644,1489.734815274927,732.0100996833474,None,E00,0,19,6,6
M011,2024-01-07 20:00:00,61.99179240066542,0.34430303568624476,100.79522022385413,56.3004269055965,221.56083084170695,,,1372.1151122388494,None,E00,1,20,6,6
M021,2024-01-07 21:00:00,76.94232556226275,0.32164263797885867,94.33149827666185,50.869136390757646,226.73117621105195,45.83307219992184,1415.3654983966571,950.5355110081512,Minor,E01,1,21,6,6
M009,2024-01-07 22:00:00,68.38213012459798,0.4325976017620312,93.64499088116925,56.61510155267158,221.1589613747167,51.02166804295915,1624.5121328084258,1636.428858406284,Minor,E02,1,22,6,6
M005,2024-01-07 23:00:00,69.6466439224783,0.31325850443005715,99.28176600263035,26.080759940790468,215.95193444858808,48.83685454558245,1455.790637084135,2128.5417825083405,Minor,E00,0,23,6,6
M009,2024-01-08 00:00:00,60.859137588359005,0.24185140988318765,107.08920762386619,43.70919693846855,218.86753970752048,35.979890469018976,1316.0814982219658,947.861895639525,,E00,1,0,0,7
M001,2024-01-08 01:00:00,67.92612411388811,0.3024925636672815,99.38811383242503,,217.7316609486175,65.31283001647267,1664.8438050893606,1256.0235231650229,,E00,1,1,0,7
M003,2024-01-08 02:00:00,71.95459622021309,,112.9818466450852,40.70004464632933,224.5452970553563,55.71468597928483,1523.8155210314899,1045.9190976383088,None,E02,0,2,0,7
M003,2024-01-08 03:00:00,,0.4082492513019982,94.43343561869952,64.3950208311931,220.85321633815346,46.29211966777664,1603.593985476523,1615.2284750031442,None,E01,1,3,0,7
M020,2024-01-08 04:00:00,67.37261900259217,0.3321489043138097,,58.11884618825633,,,1606.4231584812367,1100.5192899233898,Minor,E02,1,4,0,7
M019,2024-01-08 05:00:00,81.94425672139498,0.44612785991483317,97.16563656716795,52.94742487769306,218.22430188709438,48.556545103449224,1386.4668229018093,1562.2089545576532,Minor,E00,0,5,0,7
M018,2024-01-08 06:00:00,67.8926638549212,0.40235595601753177,,42.820557256792284,207.79266640739132,45.29618543971713,1437.370347512872,1040.9076288655635,Major,E00,0,6,0,7
M012,2024-01-08 07:00:00,67.90144919048895,0.3313387445455775,93.74729694219843,33.07686258665302,,49.5154143753852,1624.1143290308232,2097.4949995054308,Minor,E02,0,7,0,7
M018,2024-01-08 08:00:00,,0.3383863101429244,115.41918203195004,47.24433220541315,220.010446943234,32.68903612576254,1720.2261018264628,,Major,E00,1,8,0,7
M005,2024-01-08 09:00:00,73.2687609141835,0.37305224123618036,86.47510077539195,58.328109981867684,234.4675856030875,46.222026864903576,1507.5943798415553,1350.7462405884019,Critical,E00,1,9,0,7
M023,2024-01-08 10:00:00,68.68785162593053,0.2917679135235329,113.72384191744197,49.91845787111081,,46.70942478047197,1424.7372147057972,1195.7834599530922,Minor,E01,0,10,0,7
M013,2024-01-08 11:00:00,71.06920121291644,,100.71990775287067,25.971710529785256,211.72740321882893,48.461797792689325,1701.8803377772767,1181.3060925444404,Minor,E01,1,11,0,7
M024,2024-01-08 12:00:00,80.11844146525236,0.3715959355229303,104.4193966539753,46.25533076539002,221.61415535465423,48.110338551401654,1424.8047755244115,1314.1576902142153,Critical,E00,1,12,0,7
M004,2024-01-08 13:00:00,80.79721691775408,,110.67619922473565,,221.75448251297664,50.418006662981874,1539.4764629297865,1223.373571031946,None,E01,1,13,0,7
M013,2024-01-08 14:00:00,67.09924092437846,0.33674757742024714,106.86129196132856,54.65020599727209,218.1565011778817,62.16941902783246,1448.6660560816326,1287.6153874500037,Major,E00,0,14,0,7
M018,2024-01-08 15:00:00,71.74539713952535,0.3287860670244018,94.15978489765551,36.68390702319942,218.66649180095027,45.87988650202375,,,Minor,E02,1,15,0,7
M013,2024-01-08 16:00:00,72.54094096600544,0.42196476139722255,104.80071644210082,30.322543201764805,217.16840205366242,42.71073635308059,1386.5457463265004,1899.592408591323,Minor,E02,1,16,0,7
M012,2024-01-08 17:00:00,66.08255933690042,0.2208852104332276,114.93979178107693,54.81516795278644,234.98166789506644,36.18135582941077,1455.0406826402493,100.0,Major,E01,1,17,0,7
M005,2024-01-08 18:00:00,71.66588968410004,0.32329457862074024,92.90166630271342,51.712534046207836,216.67052597252845,45.911110742663766,1424.7243315645837,1938.8318337608246,None,E00,1,18,0,7
M010,2024-01-08 19:00:00,72.03193716271021,0.3162771746844789,116.94742808955182,,,38.78999260827051,1579.468583074503,2223.9192073406475,None,E00,0,19,0,7
M006,2024-01-08 20:00:00,78.84125687362041,0.417204967474512,103.0856198877485,71.30049536581261,199.76775893016665,57.68077035686663,1519.5857340888126,499.5682463413475,None,E02,1,20,0,7
M008,2024-01-08 21:00:00,79.24455016986721,0.3469517401444575,96.53417782463794,52.61999803507147,226.58854706719885,49.231153354921766,1605.6240901382578,1219.1425590796102,Major,E00,1,21,0,7
M018,2024-01-08 22:00:00,70.02474360984596,0.47572662519566583,92.85368492313397,37.260516840871595,229.4740384580195,57.51571988005219,1400.9088055676846,1748.5170411173865,None,E00,0,22,0,7
M016,2024-01-08 23:00:00,70.71628113683514,0.396354936733447,98.2137034047338,51.2304464098193,211.58375976719503,61.72557645160076,1474.9858816143121,1567.413295077482,Minor,E03,1,23,0,7
M016,2024-01-09 00:00:00,75.98575381233381,0.3212843904067336,84.35777335143604,41.56707187924268,,43.07953706154005,1575.003785746241,1870.4838082701788,None,E02,1,0,1,8
M010,2024-01-09 01:00:00,68.48886930643793,,96.6780442475297,60.201105862764024,223.61202816101104,47.22112191882552,1603.0440180380665,1348.777322444746,Minor,E04,1,1,1,8
M024,2024-01-09 02:00:00,75.53184091042442,0.3252151833441379,97.8965820491551,48.37172648196514,220.15568555529958,60.65349441229715,1326.5059013309576,386.8826608034535,Minor,E00,1,2,1,8
M003,2024-01-09 03:00:00,71.47256107578471,0.4101577263343294,91.40469080710065,49.559079441605384,223.7309567241538,51.5137406350168,1538.1355208757193,1721.8517915012708,None,E00,1,3,1,8
M009,2024-01-09 04:00:00,66.18360853356828,0.25674616006962914,105.98276155923487,27.69157907765647,217.70207148340185,54.172079495983155,1402.4099769594707,1454.1902807929994,None,E00,1,4,1,8
M003,2024-01-09 05:00:00,66.25897972272212,0.2923412816400066,98.2498696976849,45.736219434035426,234.90612309641216,58.26382057175801,1609.1161153764856,1786.537414822537,None,E01,1,5,1,8
M009,2024-01-09 06:00:00,80.68235217618661,0.3818982942988445,94.91364364308458,44.32480974881689,214.64207894288793,57.17211722931229,1723.2605982669006,586.4040007403155,None,E02,1,6,1,8
M025,2024-01-09 07:00:00,71.0614711251402,0.43580295141065345,97.39732851945165,32.70943853747339,241.53259770438572,53.28287642632831,1186.5698225258993,713.6041282060247,Minor,E00,1,7,1,8
M010,2024-01-09 08:00:00,81.84212456338986,0.19586219827025605,102.84085978652678,42.34198216333386,229.9353913387931,61.17089188142395,1421.2862216928256,,Minor,E00,1,8,1,8
M023,2024-01-09 09:00:00,68.91818243571053,0.4462129851193291,100.58576968373595,50.22902932300894,226.65692229907458,49.45396553129507,1531.6524894719018,1733.2375896901092,None,E02,0,9,1,8
M013,2024-01-09 10:00:00,73.74723120678897,0.34019054101003954,94.39219929529938,44.94780480787184,211.67617892514158,54.15531518606281,1499.5386896416423,1844.6356615664492,,E00,0,10,1,8
M018,2024-01-09 11:00:00,86.35606033810944,0.21812875266439855,101.00522779232355,28.0548037009916,227.27745906955977,,1612.7581101801202,909.7016090347299,Minor,E00,1,11,1,8
M012,2024-01-09 12:00:00,65.65567953202033,0.13987905106774626,99.59459233946994,41.72139800163668,224.8315074454449,58.1644133525928,1509.487730254083,1037.4245200049677,Critical,E03,1,12,1,8
M007,2024-01-09 13:00:00,60.61311300060134,,90.88428621480949,39.38370253152151,,44.39388289663428,1436.4310796201805,,Minor,E00,0,13,1,8
M020,2024-01-09 14:00:00,79.7195407877234,0.3486206600908219,97.69196245194192,47.32216227637419,208.76319754223022,36.5371492953634,,978.8882810414403,Critical,E02,1,14,1,8
M025,2024-01-09 15:00:00,67.03914536764155,0.34538713735337806,,,222.86102341132397,55.2393982993612,1357.3758992279027,1470.1390331124692,Minor,E03,1,15,1,8
M007,2024-01-09 16:00:00,71.8757618153626,,104.57710607917207,40.06064325465784,218.93360222667351,41.838891739754295,1410.8700239810996,1019.2626008663593,Major,E02,1,16,1,8
M020,2024-01-09 17:00:00,68.48449073729049,0.3115358975707325,98.16028534077284,39.592038678919785,215.86817432359337,41.04605871213565,1432.1882416732494,,None,E00,1,17,1,8
M007,2024-01-09 18:00:00,73.6089766857319,0.27243716174876803,,45.806671055814,228.6315935556437,60.11943947584324,1546.0502861449338,853.4667437130796,Minor,E01,1,18,1,8
M018,2024-01-09 19:00:00,66.29678275688555,0.3210839528637375,92.16035602412303,56.55572105983875,212.9297656926454,57.7302364095294,1481.1927690929115,864.8656731830013,None,E01,1,19,1,8
M020,2024-01-09 20:00:00,70.92035947270017,,92.4080972944534,48.34368627249823,216.35807245587154,47.25999415323763,1421.8927195078877,1051.686813613585,Major,E03,1,20,1,8
M012,2024-01-09 21:00:00,74.6988919593392,0.3661540956468694,97.98996029365055,62.07683190348857,214.82376169586436,25.636294981753714,1378.8820436548492,,Major,E00,1,21,1,8
M019,2024-01-09 22:00:00,65.95014668235443,0.29475847105093156,111.98052908869708,58.59829174610269,224.08135406303782,54.26592111392898,1415.6845954884443,1078.3533245130773,Major,E01,1,22,1,8
M007,2024-01-09 23:00:00,67.79949582212467,0.41310126902347516,,62.96018995450982,206.24433440143193,55.3000389805082,1432.3160623370136,1410.3405705348234,None,E02,1,23,1,8
M002,2024-01-10 00:00:00,69.9157029984088,0.30650222597931764,97.79707352267383,61.42353182163667,216.01862518519675,54.13449067890909,1410.2249158115053,1956.1513866868504,Minor,E00,1,0,2,9
M003,2024-01-10 01:00:00,63.427107394642334,0.2891197846372567,112.35310400965318,63.755394200888674,206.2178782346985,53.7668279271777,1580.7735340528632,963.7979834168003,,E01,1,1,2,9
M012,2024-01-10 02:00:00,69.46463410320752,0.3120325943372197,97.7044925183717,31.162286274345192,217.49699619806483,48.548886622832214,1664.1653260610212,804.6136581327457,,E00,0,2,2,9
M023,2024-01-10 03:00:00,,0.4252388122991825,117.87786589828795,52.76911533492562,225.78439207806016,,1358.8724843785676,1203.803707139557,None,E00,0,3,2,9
M004,2024-01-10 04:00:00,,0.3407042482941538,95.90973501103403,59.61984663436676,225.92717196197688,41.1507050430961,,859.4614157792508,Minor,E00,1,4,2,9
M012,2024-01-10 05:00:00,,0.30138405478511593,91.9061701659896,61.788327862279424,214.17921333786023,44.420826594505634,1583.1884085754643,545.946684312553,None,E00,0,5,2,9
M018,2024-01-10 06:00:00,71.8805899745605,0.41482754253139803,98.669104201185,35.75137424383257,,52.57187727953471,1521.5842348940412,1625.7064116082322,None,E00,0,6,2,9
M006,2024-01-10 07:00:00,68.06553922540611,0.49999239779641225,98.00732591330386,52.888566299177256,218.51869262204048,52.7034156071601,,1232.2025354160423,Major,E01,1,7,2,9
M019,2024-01-10 08:00:00,76.14637539520126,0.3646777844016263,93.53824018920574,45.90243677940503,230.88867978462727,56.318596392695866,1479.5678127181982,,Critical,,0,8,2,9
M008,2024-01-10 09:00:00,80.61586874881066,0.43636897226058036,120.81579262526749,67.16472279609134,218.9602971082084,38.74854995703903,1548.2276488837526,429.13431224915587,None,E00,0,9,2,9
M021,2024-01-10 10:00:00,69.2137176468273,0.42252545654023527,102.549012542442,,196.21562110173423,36.726194842426075,1514.846857434859,966.0951062962246,Critical,E00,1,10,2,9
M015,2024-01-10 11:00:00,74.91118938886625,0.30760521738391666,103.71399658937267,35.768525022925616,227.15744806968777,46.96235910068171,1505.9222048672711,,Major,E01,0,11,2,9
M014,2024-01-10 12:00:00,,0.35186439263333624,96.30496586290462,23.27239410045186,216.3272064060873,41.84041883643728,1555.0798377358742,1191.8120411389502,Minor,E00,1,12,2,9
M005,2024-01-10 13:00:00,74.19292407023103,0.2602218759207209,95.37864492203896,46.735395444396985,217.80640038280453,51.48789965190289,1505.570617303299,1253.7299675572658,Major,E01,1,13,2,9
M012,2024-01-10 14:00:00,81.39467718721953,0.3356540413546855,108.2044668457416,72.16608323123582,222.68738777792402,39.520987059680806,1555.9341042143192,1253.4397130940283,Critical,,1,14,2,9
M022,2024-01-10 15:00:00,75.05195725810859,0.3061666741611993,86.59326581928191,44.467900577600496,208.6023366954021,59.44185714072051,1419.6215880688587,933.221622115904,,E02,1,15,2,9
M001,2024-01-10 16:00:00,61.359512767141915,0.3217979829977055,90.85708421767706,46.21239987029105,220.5972285990292,43.42351713248328,1423.3704178228757,858.8117279007964,None,E01,0,16,2,9
M019,2024-01-10 17:00:00,74.72397378868175,0.2975073478033764,98.02153195513957,51.602865247478455,224.27597595908412,62.74139393039594,1419.076936028081,1122.7134476694691,None,E01,0,17,2,9
M013,2024-01-10 18:00:00,79.39718245985405,0.3299032234263103,110.8083784450745,43.60451417991251,222.91251351570455,54.1944148040949,1456.2242938608194,1342.804966460795,Minor,E01,1,18,2,9
M018,2024-01-10 19:00:00,70.67042298001138,0.387256288038544,,49.392312229728965,215.20854999173264,41.55814359991332,1621.594146452109,,None,E00,1,19,2,9
M017,2024-01-10 20:00:00,77.973808836707,0.3416355662692003,103.32921245819357,49.70654003193377,227.93545570816997,66.75796012283058,1444.5354222931396,825.0374150284425,None,E00,1,20,2,9
M011,2024-01-10 21:00:00,67.85930675308832,0.21949387615712296,100.22182943510474,34.85332017487768,212.02003240603244,52.123618516940105,1578.2953044662925,842.1149118440505,Minor,E04,0,21,2,9
M008,2024-01-10 22:00:00,63.08676504286636,0.29777156045710595,110.37006730349447,43.87143946140398,214.99582694097333,51.32895524935005,1531.853551555826,936.6282797675407,None,E02,1,22,2,9
M016,2024-01-10 23:00:00,72.84701411299584,,87.32221585429663,,218.91198851578284,49.478303581015304,1447.0294040159763,1018.9402343855667,None,E01,0,23,2,9
M004,2024-01-11 00:00:00,61.46113967552211,0.36708421581872375,,56.142913398757145,222.36374687417478,53.732426575495566,1657.1019043465235,760.7274655748998,Major,E01,1,0,3,10
M015,2024-01-11 01:00:00,70.56137392263845,0.3852322154837931,98.40880856205922,,217.40365345315206,54.20336489178106,1588.3333414182368,1021.7955787565645,None,E01,0,1,3,10
M003,2024-01-11 02:00:00,79.72105357587301,,107.39907355135526,49.02523280139353,229.82869519201276,43.080208385079196,1500.2138507170214,1694.453694458352,Minor,E00,1,2,3,10
M017,2024-01-11 03:00:00,,0.29488169246904283,93.44574315119748,49.26942853493329,222.36228970880921,48.29158839575772,1490.263369278262,1082.1975026280786,Minor,E00,0,3,3,10
M016,2024-01-11 04:00:00,64.32301922451661,0.36727977503918513,100.19514455890271,54.0022183825755,220.60526370959894,50.92560766200382,1511.2471872784897,,Critical,E00,0,4,3,10
M003,2024-01-11 05:00:00,65.80780652903053,0.3170920020961787,99.17994631269853,37.8627574371443,222.08108927298537,54.6619237172317,1316.455482721474,296.6026457848006,None,E02,1,5,3,10
M019,2024-01-11 06:00:00,71.62008084173424,0.2703242185174823,,37.370651376130056,225.8632474476936,54.79751421651179,1401.0046583622016,,None,E01,1,6,3,10
M011,2024-01-11 07:00:00,69.80569928612275,0.4019350943796251,89.75669589642429,43.502425708147214,221.92619914512812,51.31633435339171,1555.501860442646,,Minor,E00,0,7,3,10
M020,2024-01-11 08:00:00,,0.407261942760664,95.35670910509486,29.699787605350757,205.52386533480734,45.597416355020044,1310.048963183615,1313.8418625546237,Minor,E00,1,8,3,10
M002,2024-01-11 09:00:00,77.72608997455018,0.4164226836758454,101.03944903195999,49.88280926039891,228.71607091223098,45.18726471611011,,1665.0812918212857,Major,E02,1,9,3,10
M005,2024-01-11 10:00:00,74.97163767641159,0.30741559799772805,,57.58898443401917,220.9574016646088,,1452.8946830257396,1411.0382892204382,None,E02,1,10,3,10
